action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,245443,17628938,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NCC(F)(F)C(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '11.89', 'le': '0.25', 'lle': '0.71', 'sei': '9.53'}",CHEMBL3660851,,CHEMBL3660851,8.70,0,http://www.openphacts.org/units/Nanomolar,2535495,=,37,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.0
,245444,17628939,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '11.95', 'le': '0.25', 'lle': '-0.41', 'sei': '9.53'}",CHEMBL3660852,,CHEMBL3660852,8.70,0,http://www.openphacts.org/units/Nanomolar,2535496,=,37,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.0
,245445,17628940,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)n3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '11.68', 'le': '0.24', 'lle': '-0.03', 'sei': '8.35'}",CHEMBL3660853,,CHEMBL3660853,8.70,0,http://www.openphacts.org/units/Nanomolar,2535497,=,37,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.0
,245446,17628941,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(Cl)c(F)c3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.36', 'le': '0.26', 'lle': '-0.11', 'sei': '9.86'}",CHEMBL3660854,,CHEMBL3660854,9.00,0,http://www.openphacts.org/units/Nanomolar,2535498,=,37,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,1.0
,245447,17628942,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '11.85', 'le': '0.24', 'lle': '-0.22', 'sei': '8.95'}",CHEMBL3660855,,CHEMBL3660855,9.00,0,http://www.openphacts.org/units/Nanomolar,2535499,=,37,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,1.0
,245448,17628943,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NC3(c4ccc(F)cc4)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '11.62', 'le': '0.23', 'lle': '-0.10', 'sei': '9.34'}",CHEMBL3660856,,CHEMBL3660856,8.52,0,http://www.openphacts.org/units/Nanomolar,2535500,=,37,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.0
,245449,17628944,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NC3CCN(CC(F)(F)F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '10.98', 'le': '0.22', 'lle': '0.58', 'sei': '8.88'}",CHEMBL3660857,,CHEMBL3660857,8.40,0,http://www.openphacts.org/units/Nanomolar,2535501,=,37,1,=,,IC50,nM,,4.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.0
,245450,17628945,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NC3CCC(F)(F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.54', 'le': '0.26', 'lle': '0.63', 'sei': '9.86'}",CHEMBL3660858,,CHEMBL3660858,9.00,0,http://www.openphacts.org/units/Nanomolar,2535502,=,37,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,1.0
,245451,17628946,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NC3CCC(F)(F)CC3)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.12', 'le': '0.25', 'lle': '0.33', 'sei': '9.53'}",CHEMBL3660858,,CHEMBL3660858,8.70,0,http://www.openphacts.org/units/Nanomolar,2535502,=,37,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.0
,245452,17628947,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NCCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.51', 'le': '0.26', 'lle': '0.95', 'sei': '9.53'}",CHEMBL3660859,,CHEMBL3660859,8.70,0,http://www.openphacts.org/units/Nanomolar,2535503,=,37,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.0
,245453,17628948,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@@H](C(F)(F)F)CC3)c(N3CC4CC4C3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.54', 'le': '0.25', 'lle': '0.93', 'sei': '9.34'}",CHEMBL3660860,,CHEMBL3660860,8.52,0,http://www.openphacts.org/units/Nanomolar,2535504,=,37,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.0
,245454,17628949,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c(N3CC4CC4C3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.36', 'le': '0.25', 'lle': '0.63', 'sei': '8.48'}",CHEMBL3660861,,CHEMBL3660861,8.52,0,http://www.openphacts.org/units/Nanomolar,2535505,=,37,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.0
,245455,17628950,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(F)c(Cl)c3)c(N3CC4CC4C3)cc21,,,CHEMBL3638695,,2014,"{'bei': '13.68', 'le': '0.28', 'lle': '1.21', 'sei': '9.86'}",CHEMBL3660862,,CHEMBL3660862,9.00,0,http://www.openphacts.org/units/Nanomolar,2535506,=,37,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,1.0
,245456,17628951,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(Cl)c(F)c3)c(N3CC4CC4C3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.95', 'le': '0.26', 'lle': '0.73', 'sei': '9.34'}",CHEMBL3660863,,CHEMBL3660863,8.52,0,http://www.openphacts.org/units/Nanomolar,2535507,=,37,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,3.0
,245457,17628952,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCOCC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.28', 'le': '0.25', 'lle': '1.43', 'sei': '8.35'}",CHEMBL3660864,,CHEMBL3660864,8.40,0,http://www.openphacts.org/units/Nanomolar,2535508,=,37,1,=,,IC50,nM,,4.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.0
,245458,17628953,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NCC(F)(F)C(F)(F)F)c(N3CCOCC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.62', 'le': '0.26', 'lle': '2.35', 'sei': '8.35'}",CHEMBL3660865,,CHEMBL3660865,8.40,0,http://www.openphacts.org/units/Nanomolar,2535509,=,37,1,=,,IC50,nM,,4.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.0
,245459,17628954,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(N3CCC(F)(F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.12', 'le': '0.25', 'lle': '0.33', 'sei': '9.53'}",CHEMBL3660866,,CHEMBL3660866,8.70,0,http://www.openphacts.org/units/Nanomolar,2535510,=,37,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.0
,245460,17628955,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NCC(F)(F)C(F)(F)F)c(N3CCC(F)(F)CC3)cc21,,,CHEMBL3638695,,2014,"{'bei': '12.44', 'le': '0.26', 'lle': '1.25', 'sei': '9.53'}",CHEMBL3660867,,CHEMBL3660867,8.70,0,http://www.openphacts.org/units/Nanomolar,2535511,=,37,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,2.0
,245461,17628956,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)C(=O)NCc1ccc(Cl)c(Nc2nc3cc(C(=O)N[C@H]4CC[C@H](C(F)(F)F)CC4)c(N4CCOCC4)cc3n2CC(F)F)c1Cl,,,CHEMBL3638695,,2014,"{'bei': '12.27', 'le': '0.25', 'lle': '1.30', 'sei': '8.95'}",CHEMBL3660868,,CHEMBL3660868,9.00,0,http://www.openphacts.org/units/Nanomolar,2535512,=,37,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,1.0
,245462,17628957,[],CHEMBL3705110,"Enzyme Assay: The aim of this assay is to determine the affinity of a test compound for the mPGES-1 enzyme. 47 μl of recombinant human mPGES-1 (0.5 μg protein/well) containing microsomal suspension in a buffer containing GSH, (2.5 mmol/L L-Glutathione reduced, dissolved in 0.1 mol/L Phosphat Buffer pH 7.4) is dispensed in a 384-well plate and thereafter 1 μl of the test compound(s) is/are added and incubated for 25 minutes at room temperature. The enzyme reaction is started by the addition of 2 ul PGH2 (final conc 2 μM) disolved in water-free Diglyme. After 60 seconds the reaction is terminated by addition of a stop solution containing FeCl2 (10 μL 0.074 mol/l FeCl2). The samples are diluted between 1:25 in PBS (Phosphate Buffered Saline). 10 μl of the diluted samples are transferred to 384-well low volume plate.",B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)C(=O)NCc1ccc(Cl)c(Nc2nc3cc(C(=O)NCC(F)(F)C(F)(F)F)c(N4CCOCC4)cc3n2CC(F)F)c1Cl,,,CHEMBL3638695,,2014,"{'bei': '11.74', 'le': '0.24', 'lle': '1.62', 'sei': '8.35'}",CHEMBL3660869,,CHEMBL3660869,8.40,0,http://www.openphacts.org/units/Nanomolar,2535513,=,37,1,=,,IC50,nM,,4.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,nM,UO_0000065,,4.0
